"db_id","article_id","resource_name","access","available","unavailable_message","available_update_date","notes","article_year","citations","status","debut_yr","total_articles","total_citations","article_status"
"NAR9064",615,"EMBL-EBI Proteome Analysis Database","http://www.ebi.ac.uk/proteome/","no","can't be reached","not_applicable","not_applicable",2001,74,"no",2001,2,135,"debut"
"NAR9065",852,"EMBL-EBI PSSH: Protein Sequence to Structure Homologies","http://srs3d.ebi.ac.uk/","no","can't be reached","not_applicable","not_applicable",2003,9,"no",2003,1,9,"debut"
"NAR9068",231,"ECDC: E coli Database Compilation","http://susi.bio.uni-giessen.de/usr/local/www/html/ecdc.html","no","can't be reached","not_applicable","not_applicable",1997,11,"no",1996,3,32,"update"
"NAR9069",997,"EICO: Expression-based Imprint Candidate Organizer","http://fantom2.gsc.riken.jp/EICODB/","no","not found","not_applicable","not_applicable",2004,14,"no",2004,1,14,"debut"
"NAR9070",2943,"Elixir Tools and Data Services Registry","https://bio.tools","yes","not_applicable","2017","not_applicable",2016,3,"yes",2016,1,3,"debut"
"NAR9073",496,"EMGLib: Enhanced Microbial Genomes Library","http://pbil.univ-lyon1.fr/emglib/emglib.html","no","not found","not_applicable","Mirror fail; http://locus.jouy.inra.fr/micado not found",2000,8,"no",1999,2,9,"update"
"NAR9074",1973,"EMMA: European Mouse Mutant Archive","http://www.emmanet.org","yes","not_applicable","unknown","not_applicable",2010,28,"yes",2010,1,28,"debut"
"NAR9075",648,"EMOTIF database","http://motif.stanford.edu/emotif/","no","not found","not_applicable","not_applicable",2001,95,"no",2001,1,95,"debut"
"NAR9077",1576,"EMPReSS","http://empress.har.mrc.ac.uk/","yes","not_applicable","unknown","not_applicable",2008,26,"yes",2008,2,57,"debut"
"NAR9078",2737,"Ensembl Genomes","http://www.ensemblgenomes.org","yes","not_applicable","2016","not_applicable",2014,97,"yes",2010,4,282,"update"
"NAR9079",1597,"Ensembl Trace Archive","http://trace.ensembl.org/","no","discontinued notice","not_applicable","Service Status; Important Notice: This Sanger Institute trace server is no longer available. You can still use the NCBI's Trace Archive to browse and search traces by id, species etc.",2008,17,"no",2008,1,17,"debut"
"NAR9080",3078,"enviPath","https://envipath.org ","yes","not_applicable","2016","Provenance; successor University of Minnesota Biocatalysis/Biodegrad ation Database and Pathway Prediction System",2016,1,"yes",2016,1,1,"debut"
"NAR9081",2556,"EuPathDB: Eukaryotic Pathogen Database","http://EuPathDB.org","yes","not_applicable","2016","not_applicable",2013,38,"yes",2010,2,127,"update"
"NAR9082",1769,"ExDom","http://66.170.16.154/ExDom/","no","not found","not_applicable","not_applicable",2009,7,"no",2009,1,7,"debut"
"NAR9083",530,"ExInt","http://intron.bic.nus.edu.sg/exint/exint.html","no","can't be reached","not_applicable","Disambiguation; different from EID",2000,20,"no",2000,2,59,"debut"
"NAR9084",891,"FAMSBASE: Full Automatic Modeling System dataBASE","http://famsbase.bio.nagoya-u.ac.jp/famsbase","no","can't be reached","not_applicable","not_applicable",2003,17,"no",2003,1,17,"debut"
"NAR9086",748,"FIMM","http://sdmc.krdl.org.sg:8080/fimm","no","can't be reached","not_applicable","not_applicable",2002,30,"no",2000,2,64,"update"
"NAR9087",701,"FLAGdb/FST","http://genoplante-info.infobiogen.fr","no","can't be reached","not_applicable","not_applicable",2002,174,"no",2002,1,174,"debut"
"NAR9088",1222,"FLIGHT","www.flight.licr.org","no","can't be reached","not_applicable","not_applicable",2006,28,"no",2006,1,28,"debut"
"NAR9089",394,"FlyNets","http://gifts.univ-mrs.fr/FlyNets/FlyNets_home_page.html","no","can't be reached","not_applicable","not_applicable",1999,68,"no",1998,2,71,"update"
"NAR9090",988,"FREP: Functional REPeats","http://facts.gse.riken.go.jp/FREP/","no","can't be reached","not_applicable","not_applicable",2004,3,"no",2004,1,3,"debut"
"NAR9091",1187,"FSN: Flexible Structural Neighborhood","http://fatcat.burnham.org/fatcat/struct_neighbor","yes","not_applicable","unknown","not_applicable",2006,12,"yes",2006,1,12,"debut"
"NAR9092",72,"FSSP: Families of Structurally Similar Proteins","Server","not_www","not_applicable","not_applicable","not_applicable",1994,271,"no",1994,2,475,"debut"
"NAR9093",913,"FusionDB","http://igs-server.cnrs-mrs.fr/FusionDB/","no","can't be reached","not_applicable","not_applicable",2004,49,"no",2004,1,49,"debut"
"NAR9094",1066,"GALA: Genome Alignments and Annotations","http://www.bx.psu.edu/","no","related generic reseach institution site redirect","not_applicable","not_applicable",2005,4,"no",2005,1,4,"debut"
"NAR9095",23,"GDB: Genome Data Base","Server","not_www","not_applicable","not_applicable","not_applicable",1992,22,"no",1991,7,302,"update"
"NAR9096",1458,"Gene Aging Nexus","http://gan.usc.edu","yes","not_applicable","unknown","not_applicable",2007,33,"yes",2007,1,33,"debut"
"NAR9097",1136,"GeneFarm","http://genoplante-info.infobiogen.fr/GeneFarm/","no","can't be reached","not_applicable","not_applicable",2005,11,"no",2005,1,11,"debut"
"NAR9098",2658,"GeneProf Data","http://www.geneprof.org","yes","not_applicable","2014","not_applicable",2014,2,"yes",2014,1,2,"debut"
"NAR9099",2502,"GeneTack","http://topaz.gatech.edu/GeneTack/db.html","no","not found","not_applicable","not_applicable",2013,5,"no",2013,1,5,"debut"
"NAR9100",871,"GENETPIG","http://www.infobiogen.fr/services/Genetpig/","no","can't be reached","not_applicable","not_applicable",2003,6,"no",2003,1,6,"debut"
"NAR9101",1392,"GeneTrees","http://genetrees.vbi.vt.edu","no","can't be reached","not_applicable","not_applicable",2007,11,"no",2007,1,11,"debut"
"NAR9102",612,"GenMapDB","http://genomics.med.upenn.edu/genmapdb","no","can't be reached","not_applicable","not_applicable",2001,8,"no",2001,1,8,"debut"
"NAR9103",1523,"Genome Properties","http://www.tigr.org/Genome_Properties","no","discontinued notice","not_applicable","not_applicable",2007,74,"no",2007,2,112,"debut"
"NAR9105",1455,"GIB-V: Genome Information Broker for Viruses","http://gib-v.genes.nig.ac.jp/","no","can't be reached","not_applicable","DB Content; We extracted 18 418 complete virus genomes/ segments from the International Nucleotide Sequence Database Collaboration",2007,10,"no",2007,1,10,"debut"
"NAR9106",756,"GIB: Genome Information Broker","http://gib.genes.nig.ac.jp/","no","can't be reached","not_applicable","not_applicable",2002,23,"no",2002,1,23,"debut"
"NAR9107",567,"GID: Global Image Database","http://www.gwer.ch/qv/gid/gid.htm","no","related generic reseach institution site redirect","not_applicable","not_applicable",2001,12,"no",2001,1,12,"debut"
"NAR9108",184,"GIF-DB: Gene Interactions in the Fly Database","http://www-biol.univ-mrs.fr/∼lgpd/GIFTS_home_page.html","no","can't be reached","not_applicable","not_applicable",1997,8,"no",1997,2,11,"debut"
"NAR9109",653,"GlycoSuiteDB","http://www.glycosuite.com","no","unrelated site redirect","not_applicable","not_applicable",2001,73,"no",2001,2,167,"debut"
"NAR9110",2845,"GRASP: Genome-Wide Repository of Associations between SNPs and Phenotypes","http://apps.nhlbi.nih.gov/Grasp/Overview.aspx","no","not found","not_applicable","not_applicable",2015,16,"no",2015,1,16,"debut"
"NAR9111",127,"GRBase: Gene Regulation Database","http://www.access.digex.net/regulate","no","can't be reached","not_applicable","not_applicable",1996,1,"no",1994,2,3,"update"
"NAR9112",689,"GRL: Gene Resource Locator","http://grl.gi.k.u-tokyo.ac.jp","no","can't be reached","not_applicable","not_applicable",2002,10,"no",2002,1,10,"debut"
"NAR9113",84,"Group 1 Intron Database","http://pundit.colorado.edu:8080/RNA/GRPI/introns.html","no","can't be reached","not_applicable","not_applicable",1994,119,"no",1994,1,119,"debut"
"NAR9114",109,"GRR: Glucocorticoid Receptor Resource","http://biochem1.basic-sci.georgetown.edu/grr/grr.html","no","can't be reached","not_applicable","not_applicable",1996,0,"no",1996,1,0,"debut"
"NAR9115",2711,"GSAD: Genome Size in Asteraceae Database","http://www.asteraceaegenomesize.com","yes","not_applicable","2013","not_applicable",2014,11,"yes",2014,1,11,"debut"
"NAR9116",263,"GSDB: Genome Sequence DataBase","www.ncgr.org/gsdb","no","not found","not_applicable","not_applicable",1998,16,"no",1996,5,59,"update"
"NAR9117",183,"Guide RNA database","http://www.biochem.mpg.de/~goeringe/","no","not found","not_applicable","not_applicable",1997,9,"no",1997,3,19,"debut"
"NAR9118",1120,"H-ANGEL: Human Anatomic Gene Expression Library","http://www.jbirc.aist.go.jp/hinv/h-angel/","no","can't be reached","not_applicable","Naming; H-Invitational ",2005,14,"no",2005,1,14,"debut"
"NAR9119",111,"HAMSTeRS: Haemophilia A Mutation Structure Test and Resource Site","http://www.hamsters.rpms.ac.uk","no","can't be reached","not_applicable","Naming; offical naming of  HAMSTeRS",1996,14,"no",1994,4,310,"update"
"NAR9120",602,"HC Forum","http://HCForum.imag.fr","no","can't be reached","not_applicable","not_applicable",2001,19,"no",2001,1,19,"debut"
"NAR9122",1502,"Hedgehog Signaling Pathway Database","http://www.hedgehog.sfsu.edu","no","not found","not_applicable","not_applicable",2007,3,"no",2007,1,3,"debut"
"NAR9123",2562,"HemaExplorer","http://servers.binf.ku.dk/hema-explorer","no","not found","not_applicable","not_applicable",2013,33,"no",2013,1,33,"debut"
"NAR9124",266,"HGMD: Human Gene Mutation Database","http://uwcm.ac.uk/uwcm/mg/hgmd0.html","no","can't be reached","not_applicable","not_applicable",1998,124,"no",1998,1,124,"debut"
"NAR9125",2332,"hiPathDB: human-integrated pathway databas","http://hiPathDB.kobic.re.kr","yes","not_applicable","unknown","not_applicable",2012,19,"yes",2012,1,19,"debut"
"NAR9127",1374,"HIV Positive Selection Mutation Database","http://www.bioinformatics.ucla.edu/HIV/ ","yes","not_applicable","unknown","not_applicable",2007,17,"yes",2007,1,17,"debut"
"NAR9129",70,"HSSP: Homology-Derived Structures of Proteins","Physical; Server","not_www","not_applicable","not_applicable","not_applicable",1994,28,"no",1993,5,338,"update"
"NAR9130",262,"HuGeMap","http://www.infobiogen.fr/services/Hugemap","no","can't be reached","not_applicable","not_applicable",1998,6,"no",1998,2,11,"debut"
"NAR9131",967,"HUGEppi","http://www.kazusa.or.jp/huge/ppi","yes","not_applicable","unknown","not_applicable",2004,20,"yes",2004,1,20,"debut"
"NAR9132",1552,"Human PAML Browser: Phylogenetic Analysis by Maximum Likelihood","http://mendel.gene.cwru.edu/adamslab/pbrowser.py","no","not found","not_applicable","not_applicable",2008,17,"no",2008,1,17,"debut"
"NAR9133",634,"HyPaLib: Hybrid Pattern Library","http://bibiserv.techfak.uni-bielefeld.de/HyPa/","no","not found","not_applicable","not_applicable",2001,14,"no",2001,1,14,"debut"
"NAR9134",611,"ICB: Identification and Classification of Bacteria","http:/www.mbio.co.jp/icb","no","can't be reached","not_applicable","not_applicable",2001,47,"no",2001,1,47,"debut"
"NAR9135",518,"IDB: Intron DataBase","http://nutmeg.bio.indiana.edu/intron/index.html","no","can't be reached","not_applicable","Other; rolled in IEDB: Intron Evolution DataBase",2000,18,"no",2000,1,18,"debut"
"NAR9136",709,"IDR:  ImmunoDeficiency Resource","http://www.uta.fi/imt/bioinfo/idr/","no","related generic reseach institution site redirect","not_applicable","not_applicable",2002,18,"no",2002,1,18,"debut"
"NAR9137",2985,"IID: Integrated Interactions Database","http://ophid.utoronto.ca/iid","yes","not_applicable","2016","not_applicable",2016,1,"yes",2016,1,1,"debut"
"NAR9138",990,"IMGT/GeneInfo","http://imgt.cines.fr/GeneInfo","no","can't be reached","not_applicable","not_applicable",2004,23,"no",2004,1,23,"debut"
"NAR9139",677,"Incyte Genomics","http://www.incyte.com","no","related generic commercial site redirect","not_applicable","not_applicable",2002,53,"no",2002,1,53,"debut"
"NAR9140",501,"INE: INtegrated rice genome Explorer","http://www.staff.or.jp/giot/INE.html","no","related generic government site redirect","not_applicable","not_applicable",2000,39,"no",2000,1,39,"debut"
"NAR9141",439,"INFOGENE","http://genomic.sanger.ac.uk/db.html","no","discontinued notice","not_applicable","not_applicable",1999,34,"no",1999,1,34,"debut"
"NAR9142",2203,"INSDC: International Nucleotide Sequence Database Collaboration","http://www.insdc.org","yes","not_applicable","unknown","not_applicable",2011,47,"yes",2011,4,166,"debut"
"NAR9143",897,"IRESdb: Internal Ribosome Entry Sites database","http://ifr31w3.toulouse.inserm.fr/IRESdatabase/","no","can't be reached","not_applicable","not_applicable",2003,67,"no",2003,1,67,"debut"
"NAR9144",1980,"ISbrowser","http://www-genome.biotoul.fr/ISbrowser.php","yes","not_applicable","unknown","not_applicable",2010,17,"yes",2010,1,17,"debut"
"NAR9145",1013,"Islander","http://www.indiana.edu/~islander","no","forbidden","not_applicable","not_applicable",2004,79,"yes",2004,2,84,"debut"
"NAR9146",257,"ISSD: Integrated Sequence-Structure Database","http://www.protein.bio.msu.su/issd/","no","can't be reached","not_applicable","not_applicable",1998,25,"no",1998,2,34,"debut"
"NAR9147",380,"IXDB: integrated X chromosome database","http://ixdb.mpimg-berlin-dahlem.mpg.de","no","can't be reached","not_applicable","not_applicable",1999,4,"no",1998,2,8,"update"
"NAR9148",2606,"JGI Genome Portal","http://genome.jgi.doe.gov","yes","not_applicable","2017","not_applicable",2014,75,"yes",2014,1,75,"debut"
"NAR9149",639,"JIC Mendel","http://www.mendel.ac.uk","no","can't be reached","not_applicable","Disambiguation; different than Mendel",2001,2,"no",2001,1,2,"debut"
"NAR9150",575,"Kabat Database","http://immuno.bme.nwu.edu","no","can't be reached","not_applicable","not_applicable",2001,72,"no",2000,2,149,"update"
"NAR9151",367,"KEYnet","http://bio-www.ba.cnr.t:8000/sr","no","can't be reached","not_applicable","not_applicable",1999,5,"no",1999,2,8,"debut"
"NAR9152",448,"KMDB: Keio Mutation Database","http://mutview.dmb.med.keio.ac.jp","yes","not_applicable","unknown","not_applicable",2000,4,"yes",1999,3,23,"update"
"NAR9155",290,"LDLR Database","http://www.umd.necker.fr","no","can't be reached","not_applicable","not_applicable",1998,71,"no",1998,1,71,"debut"
"NAR9156",515,"LIGAND","http://www.genome.ad.jp/dbget/ligand.html","yes","not_applicable","2016","not_applicable",2000,39,"yes",1999,3,275,"update"
"NAR9157",113,"LISTA","http://www.ch.embnet.org/","no","related generic government site redirect","not_applicable","Access - Failure Notes; does not seem to be available at the site",1996,5,"no",1993,3,17,"update"
"NAR9158",1375,"LMSD: LIPID MAPS Structure Database","http://www.lipidmaps.org/data/structure/","yes","not_applicable","2015","not_applicable",2007,235,"yes",2007,1,235,"debut"
"NAR9159",292,"Marfan Database","http://www.umd.necker.fr","no","can't be reached","not_applicable","not_applicable",1998,82,"no",1997,2,104,"update"
"NAR9160",1683,"Matador","http://matador.embl.de","yes","not_applicable","unknown","not_applicable",2008,91,"yes",2008,1,91,"debut"
"NAR9161",1889,"MBDC: Molecular Biology Database Collection","http://www.oxfordjournals.org/nar/database/a/","yes","not_applicable","unknown","not_applicable",2010,67,"yes",1999,17,917,"update"
"NAR9162",765,"MDB: Metalloprotein Database","http://metallo.scripps.edu","no","can't be reached","not_applicable","not_applicable",2002,146,"no",2002,1,146,"debut"
"NAR9163",3102,"MERAV: Metabolic gEne RApid Visualizer","http://merav.wi.mit.edu","yes","not_applicable","unknown","not_applicable",2016,0,"yes",2016,1,0,"debut"
"NAR9164",1295,"MeRNA: Metals in RNA","http://merna.lbl.gov","no","can't be reached","not_applicable","not_applicable",2006,37,"no",2006,1,37,"debut"
"NAR9165",196,"Metabolic Pathway Collection","http://www.biobase.com/emphome.html/","no","can't be reached","not_applicable","not_applicable",1997,32,"no",1997,1,32,"debut"
"NAR9166",645,"MetaFam","http://metafam.ahc.umn.edu/","no","can't be reached","not_applicable","not_applicable",2001,7,"no",2001,1,7,"debut"
"NAR9167",786,"MetaFMF","http://fmf.igh.cnrs.fr/metaFMF/index.html","yes","not_applicable","unknown","not_applicable",2003,5,"yes",2003,1,5,"debut"
"NAR9168",1113,"Metagrowth","http://igs-server.cnrs-mrs.fr/axenic/","no","can't be reached","not_applicable","not_applicable",2005,11,"no",2005,1,11,"debut"
"NAR9169",1086,"MetaRouter","http://pdg.cnb.uam.es/MetaRouter","no","not found","not_applicable","not_applicable",2005,26,"no",2005,1,26,"debut"
"NAR9170",2343,"MethylomeDB","http://epigenomics.columbia.edu/methylomedb/index.html","yes","not_applicable","unknown","not_applicable",2012,32,"yes",2012,1,32,"debut"
"NAR9171",625,"MGI: Medicago Genome Initiative","http://www.ncgr.org/research/mgi","no","not found","not_applicable","not_applicable",2001,101,"no",2001,1,101,"debut"
"NAR9172",776,"MICdb: Microsatellites Database","http://www.cdfd.org.in/micas","no","can't be reached","not_applicable","not_applicable",2003,21,"no",2003,1,21,"debut"
"NAR9173",1006,"microRNA registry","http://www.sanger.ac.uk/Software/Rfam/mirna/","no","related generic reseach institution site redirect","not_applicable","not_applicable",2004,1347,"no",2004,1,1347,"debut"
"NAR9174",1573,"microTranspoGene","http://microtranspogene.tau.ac.il","no","service unavailable","not_applicable","not_applicable",2008,20,"no",2008,1,20,"debut"
"NAR9175",2768,"MIntAct","http://www.ebi.ac.uk/intact","yes","not_applicable","unknown","not_applicable",2014,189,"yes",2014,1,189,"debut"
"NAR9176",1260,"MIPS MPact","http://mips.gsf.de/genre/proj/mpact","no","not found","not_applicable","not_applicable",2006,220,"no",2006,1,220,"debut"
"NAR9177",2061,"MIPS: Martinsried Institute for Protein Sequences","http://mips.helmholtz-muenchen.de","no","related generic reseach institution site redirect","not_applicable","not_applicable",2011,37,"no",1997,9,2046,"update"
"NAR9178",267,"MitBASE","http://www.ebi.ac.uk/htbin/Mitbase/mitbase.pl","no","not found","not_applicable","not_applicable",1998,5,"no",1998,6,48,"debut"
"NAR9179",387,"MITOP: MITOchondrial Proteome database","http://websvr.mips.biochem.mpg.de/proj/medgen/mitop/","no","can't be reached","not_applicable","not_applicable",1999,20,"no",1999,2,87,"debut"
