"db_id","article_id","resource_name","access","available","unavailable_message","available_update_date","notes","article_year","citations","status","debut_yr","total_articles","total_citations","article_status","issue_rank","issue_percent_rank","ave_issue_percent_rank","quartile"
"MBDC1316",2180,"IKMC: International Knockout Mouse Consortium Web Portal","www.knockoutmouse.org","yes","not_applicable","2016","not_applicable",2011,61,"yes",2011,1,61,"debut",74,0.595628415300546,0.595628415300546,2
"MBDC1081",2176,"GreenPhylDB","http://greenphyl.cirad.fr","no","can't be reached","not_applicable","not_applicable",2011,57,"no",2008,2,102,"update",75,0.590163934426229,0.500964320154291,2
"MBDC0015",2062,"GXD: mouse Gene Expression Database","http://www.informatics.jax.org/expression.shtml","yes","not_applicable","2016","not_applicable",2011,56,"yes",1999,7,295,"update",76,0.584699453551913,0.436942361214944,3
"MBDC1413",2184,"HIT: Herb Ingredients Targets","http://lifecenter.sgst.cn/hit/","yes","not_applicable","unknown","not_applicable",2011,55,"yes",2011,1,55,"debut",77,0.579234972677596,0.579234972677596,2
"MBDC0815",2095,"MIPS FGDB: Fusarium graminearum Genome Database","http://mips.gsf.de/genre/proj/FGDB/","no","not found","not_applicable","not_applicable",2011,53,"no",2006,2,116,"update",78,0.573770491803279,0.539971665654726,2
"MBDC0734",2183,"PSORTdb","http://db.psort.org","yes","not_applicable","2016","not_applicable",2011,52,"yes",2005,3,158,"update",79,0.568306010928962,0.619867291178767,2
"MBDC1412",2047,"GlycomeDB","www.glycome-db.org","yes","not_applicable","2011","not_applicable",2011,51,"yes",2011,1,51,"debut",80,0.562841530054645,0.562841530054645,2
"MBDC1062",2054,"COXPRESdb: Coexpressed gene database","http://coxpresdb.jp","yes","not_applicable","2014","not_applicable",2011,50,"yes",2008,4,193,"update",81,0.557377049180328,0.588848952397651,2
"MBDC1337",2064,"ViralZone","www.expasy.org/viralzone/","yes","not_applicable","2016","not_applicable",2011,49,"yes",2011,2,62,"debut",82,0.551912568306011,0.551912568306011,2
"NAR9142",2203,"INSDC: International Nucleotide Sequence Database Collaboration","http://www.insdc.org","yes","not_applicable","unknown","not_applicable",2011,47,"yes",2011,4,166,"debut",83,0.546448087431694,0.581304851796655,2
"MBDC1304",2136,"ChemProt","http://www.cbs.dtu.dk/services/ChemProt/","yes","not_applicable","unknown","not_applicable",2011,46,"yes",2011,2,77,"debut",84,0.540983606557377,0.540983606557377,2
"MBDC0632",2163,"T1DBase","http://www.t1dbase.org","no","can't be reached","not_applicable","not_applicable",2011,44,"no",2005,3,127,"update",87,0.524590163934426,0.467720530835285,3
"MBDC0917",2171,"ParameciumDB","http://paramecium.cgm.cnrs-gif.fr/","yes","not_applicable","unknown","not_applicable",2011,44,"yes",2007,2,104,"update",85,0.53551912568306,0.551850471932439,2
"MBDC1314",2036,"HitPredict","http://hintdb.hgc.jp/htp/","yes","not_applicable","2015","not_applicable",2011,44,"yes",2011,1,44,"debut",86,0.530054644808743,0.530054644808743,2
"MBDC1436",2182,"PRIDB: Protein-RNA Interface DataBase","http://bindr.gdcb.iastate.edu/PRIDB","yes","not_applicable","2013","Access - Failure Notes; Service Status; Honest; CAUTION!!! PRIDB IS CURRENTLY UNDER MAINTENANCE. OUTPUT REGARDING INTERFACIAL RESIDUES SHOULD NOT BE CONSIDERED RELIABLE.",2011,44,"yes",2011,1,44,"debut",88,0.519125683060109,0.519125683060109,2
"MBDC0872",2070,"TED: Tomato Expression Database","http://ted.bti.cornell.edu","yes","not_applicable","unknown","not_applicable",2011,43,"yes",2006,2,93,"update",89,0.513661202185792,0.485225662821291,3
"MBDC1302",2126,"CancerResource","http://bioinformatics.charite.de/cancerresource/","yes","not_applicable","unknown","not_applicable",2011,41,"yes",2011,2,42,"debut",91,0.502732240437158,0.502732240437158,2
"MBDC1435",2075,"PREX: PeroxiRedoxin classification indEX","http://www.csb.wfu.edu/prex/","yes","not_applicable","unknown","not_applicable",2011,41,"yes",2011,1,41,"debut",90,0.508196721311475,0.508196721311475,2
"MBDC1417",2078,"IsoBase","http://isobase.csail.mit.edu/","yes","not_applicable","2014","not_applicable",2011,40,"yes",2011,1,40,"debut",92,0.497267759562842,0.497267759562842,3
"MBDC1098",2169,"miRGator","http://miRGator.kobic.re.kr","yes","not_applicable","unknown","not_applicable",2011,39,"yes",2008,3,175,"update",94,0.486338797814208,0.582741591420473,2
"MBDC1301",2168,"BRENDA BTO: BRENDA Tissue Ontology","http://www.BTO.brenda-enzymes.org","yes","not_applicable","2016","not_applicable",2011,39,"yes",2011,1,39,"debut",93,0.491803278688525,0.491803278688525,3
"MBDC1438",2110,"ProtCID: Protein Common Interface Database","http://dunbrack2.fccc.edu/protcid","yes","not_applicable","2016","not_applicable",2011,38,"yes",2011,1,38,"debut",95,0.480874316939891,0.480874316939891,3
"MBDC1400",2181,"CADgene: Coronary Artery Disease ","http://www.bioguo.org/CADgene/","yes","not_applicable","unknown","not_applicable",2011,37,"yes",2011,1,37,"debut",98,0.46448087431694,0.46448087431694,3
"MBDC1430",2094,"PCDDB: Protein Circular Dichroism Data Bank","http://pcddb.cryst.bbk.ac.uk","yes","not_applicable","2017","not_applicable",2011,37,"yes",2011,1,37,"debut",97,0.469945355191257,0.469945355191257,3
"NAR9177",2061,"MIPS: Martinsried Institute for Protein Sequences","http://mips.helmholtz-muenchen.de","no","related generic reseach institution site redirect","not_applicable","not_applicable",2011,37,"no",1997,9,2046,"update",96,0.475409836065574,0.779562801055624,1
"MBDC1409",2122,"EffectiveDB","http://effectors.org","yes","not_applicable","2016","not_applicable",2011,35,"yes",2011,2,35,"debut",99,0.459016393442623,0.459016393442623,3
"MBDC1405",2051,"COMBREX: COMputational Bridges to Experiments","http://combrex.bu.edu","yes","not_applicable","2011","not_applicable",2011,34,"yes",2011,2,34,"debut",100,0.453551912568306,0.453551912568306,3
"MBDC0001",2151,"DDBJ: DNA Data Bank of Japan","http://www.ddbj.nig.ac.jp/","yes","not_applicable","2016","not_applicable",2011,32,"yes",1997,19,586,"update",103,0.437158469945355,0.369554033710743,3
"MBDC1324",2135,"PAIR: Predicted Arabidopsis Interactome Resource","http://www.cls.zju.edu.cn/pair/","yes","not_applicable","2013","not_applicable",2011,32,"yes",2011,1,32,"debut",107,0.415300546448087,0.415300546448087,3
"MBDC1329",2133,"RegPhos","http://RegPhos.mbc.nctu.edu.tw","yes","not_applicable","unknown","not_applicable",2011,32,"yes",2011,1,32,"debut",106,0.420765027322404,0.420765027322404,3
"MBDC1403",2113,"CCDB: Cervical Cancer gene DataBase","http://crdd.osdd.net/raghava/ccdb","yes","not_applicable","unknown","not_applicable",2011,32,"yes",2011,1,32,"debut",101,0.448087431693989,0.448087431693989,3
"MBDC1410",2196,"CIF: Cyber Infrastructure for Fusarium","http://www.fusariumdb.org/","yes","not_applicable","unknown","not_applicable",2011,32,"yes",2011,1,32,"debut",102,0.442622950819672,0.442622950819672,3
"MBDC1421",2146,"LSD: Leaf Senescence Database","http://www.eplantsenescence.org/","no","unrelated site redirect","not_applicable","not_applicable",2011,32,"no",2011,2,43,"debut",104,0.431693989071038,0.431693989071038,3
"MBDC1446",2150,"SPIKE: Signaling Pathways Integrated Knowledge Engine","http://www.cs.tau.ac.il/spike/","no","not found","not_applicable","not_applicable",2011,32,"no",2011,1,32,"debut",105,0.426229508196721,0.426229508196721,3
"MBDC1425",2098,"Non-B DB","http://nonb.abcc.ncifcrf.gov","no","can't be reached","not_applicable","not_applicable",2011,31,"no",2011,2,55,"debut",108,0.409836065573771,0.409836065573771,3
"MBDC1339",2111,"WebGeSTer DB","http://pallab.serc.iisc.ernet.in/gester","yes","not_applicable","unknown","not_applicable",2011,30,"yes",2011,1,30,"debut",110,0.398907103825137,0.398907103825137,3
"MBDC1418",2050,"KaPPA-View4","http://kpv.kazusa.or.jp/kpv4/","yes","not_applicable","2013","Service Status; June 19, 2013 KaPPA-View service is resumed on a temporal web site.",2011,30,"yes",2011,1,30,"debut",112,0.387978142076503,0.387978142076503,3
"MBDC1424",2179,"NCBI Epigenomics","www.ncbi.nlm.nih.gov/epigenomics","yes","not_applicable","2016","Service Status; Access - Transfer/Redirect; The Epigenomics database, a public repository that archived genome-wide maps of DNA and histone modifications, was retired on June 1, 2016. All epigenomics data are available in our GEO resource.",2011,30,"yes",2011,2,40,"debut",111,0.39344262295082,0.39344262295082,3
"MBDC1427",2024,"P2CS: Prokaryotic 2-Component Systems","http://www.p2cs.org","yes","not_applicable","unknown","Examples dates; example of auto update ""date"" code in footer",2011,30,"yes",2011,2,39,"debut",109,0.404371584699454,0.404371584699454,3
"MBDC0456",2120,"PDBe: Protein Data Bank in Europe","pdbe.org","yes","not_applicable","2017","not_applicable",2011,29,"yes",2010,5,211,"update",114,0.377049180327869,0.485054552814116,3
"MBDC0974",2167,"AgBase","http://www.agbase.msstate.edu/","yes","not_applicable","unknown","not_applicable",2011,29,"yes",2007,2,88,"update",113,0.382513661202186,0.466825012419275,3
"MBDC1321",2069,"NGSmethDB","http://bioinfo2.ugr.es/NGSmethDB/gbrowse/","yes","not_applicable","2016","not_applicable",2011,29,"yes",2011,2,35,"debut",116,0.366120218579235,0.366120218579235,3
"MBDC1452",2165,"UCSC Cancer Genomics Browser","https://genome-cancer.ucsc.edu","no","discontinued notice","not_applicable","Service Status; The UCSC Cancer Browser is no longer under development. For the latest data try our new tool, UCSC Xena.",2011,29,"no",2011,3,121,"debut",115,0.371584699453552,0.371584699453552,3
"MBDC0465",2188,"FANTOM DB","http://fantom.gsc.riken.jp/4/","yes","not_applicable","2010","not_applicable",2011,28,"yes",2002,2,68,"update",117,0.360655737704918,0.363363583138173,3
"MBDC0842",2067,"MPromDb: Mammalian Promoter Database","http://bioinformatics.wistar.upenn.edu/MPromDb/","no","can't be reached","not_applicable","not_applicable",2011,27,"no",2006,2,55,"update",118,0.355191256830601,0.291793159279498,3
"MBDC1397",2174,"ASPicDB","http://www.caspur.it/ASPicDB/","no","related generic reseach institution site redirect","not_applicable","not_applicable",2011,27,"no",2011,1,27,"debut",119,0.349726775956284,0.349726775956284,3
"MBDC1449",2130,"ThYme: Thioester-active enzYme","http://www.enzyme.cbirc.iastate.edu","yes","not_applicable","unknown","not_applicable",2011,27,"yes",2011,1,27,"debut",120,0.344262295081967,0.344262295081967,3
"NAR9309",2092,"UKPMC: UK PubMed Central","http://ukpmc.ac.uk","yes","not_applicable","2017","not_applicable",2011,27,"yes",2011,1,27,"debut",121,0.33879781420765,0.33879781420765,3
"MBDC0446",2085,"dictyBase","http://dictybase.org","yes","not_applicable","2016","not_applicable",2011,26,"yes",2002,6,235,"update",124,0.322404371584699,0.343351966921125,3
"MBDC1306",2109,"CPLM: Compendium of Protein Lysine Modifications","http://cpla.biocuckoo.org","no","can't be reached","not_applicable","not_applicable",2011,26,"yes",2011,2,55,"debut",123,0.327868852459016,0.327868852459016,3
"MBDC1442",2044,"RepTar","http://reptar.ekmd.huji.ac.il","yes","not_applicable","2010","not_applicable",2011,26,"yes",2011,1,26,"debut",122,0.333333333333333,0.333333333333333,3
"MBDC0779",2140,"IEDB: Immune Epitope Database","http://www.iedb.org/","yes","not_applicable","unknown","Access - Other; has a ""use the legacy site"" tab",2011,24,"yes",2010,3,466,"update",126,0.311475409836066,0.622404371584699,2
"MBDC1223",2040,"tRNADB-CE: tRNA gene DataBase Curated by Experts","http://trna.nagahama-i-bio.ac.jp","yes","not_applicable","2016","not_applicable",2011,24,"yes",2009,2,40,"update",125,0.316939890710383,0.23858044259276,4
"MBDC0160",2105,"RNA Helicase Database","www.rnahelicase.org","yes","not_applicable","unknown","not_applicable",2011,23,"yes",2011,1,23,"debut",127,0.306010928961749,0.306010928961749,3
"MBDC1323",2173,"OMPdb","http://bioinformatics.biol.uoa.gr/OMPdb","yes","not_applicable","2016","not_applicable",2011,23,"yes",2011,1,23,"debut",129,0.295081967213115,0.295081967213115,3
"MBDC1334",2164,"TcoF-DB: Transcription co-factors DataBase","http://cbrc.kaust.edu.sa/tcof/","yes","not_applicable","unknown","not_applicable",2011,23,"yes",2011,1,23,"debut",128,0.300546448087432,0.300546448087432,3
"MBDC1325",2144,"PED: Pancreatic Expression Database","http://www.pancreasexpression.org","yes","not_applicable","2013","not_applicable",2011,22,"yes",2011,2,33,"debut",130,0.289617486338798,0.289617486338798,3
"MBDC1003",2159,"Phospho3D","http://www.phospho3d.org/","yes","not_applicable","2010","not_applicable",2011,21,"yes",2007,2,50,"update",133,0.273224043715847,0.30422565822156,3
"MBDC1287",2049,"AHD: Arabidopsis Hormone Database","http://ahd.cbi.pku.edu.cn","yes","not_applicable","unknown","not_applicable",2011,21,"yes",2009,2,51,"update",132,0.278688524590164,0.3078525495879,3
"MBDC1303",2145,"cBARBEL: catfish Breeder And Researcher Bioinformatics Entry Location","http://catfishgenome.org","no","can't be reached","not_applicable","not_applicable",2011,21,"no",2011,1,21,"debut",131,0.284153005464481,0.284153005464481,3
"MBDC1454",2032,"YPA: Yeast Promoter Atlas","http://ypa.ee.ncku.edu.tw/","no","can't be reached","not_applicable","not_applicable",2011,21,"no",2011,1,21,"debut",134,0.26775956284153,0.26775956284153,3
"MBDC1308",2129,"DBASS: Database of Aberrant Splice Sites","http://www.dbass.org.uk/","yes","not_applicable","unknown","not_applicable",2011,20,"yes",2011,1,20,"debut",136,0.256830601092896,0.256830601092896,3
"MBDC1328",2084,"Protegen","http://www.violinet.org/protege","no","not found","not_applicable","not_applicable",2011,20,"no",2011,1,20,"debut",135,0.262295081967213,0.262295081967213,3
"MBDC1309",2134,"DDPC: Dragon Database of Genes associated with Prostate Cancer","http://www.cbrc.kaust.edu.sa/ddpc/","yes","not_applicable","unknown","Other; alt fail http://apps.sanbi.ac.za/ddpc/",2011,19,"yes",2011,1,19,"debut",138,0.245901639344262,0.245901639344262,4
"MBDC1317",2038,"KUPS: University of Kansas Proteomics Service","http://www.ittc.ku.edu/chenla","yes","not_applicable","unknown","Access - Failure Notes; login required",2011,19,"yes",2011,1,19,"debut",137,0.251366120218579,0.251366120218579,3
"MBDC1179",2202,"CIPRO: Ciona intestinalis PROtein Database","http://cipro.ibio.jp/2.5","no","service unavailable","not_applicable","not_applicable",2011,18,"no",2011,1,18,"debut",142,0.224043715846995,0.224043715846995,4
"MBDC1326",2154,"PmiRKB","http://bis.zju.edu.cn/pmirkb/","yes","not_applicable","2011","not_applicable",2011,18,"yes",2011,1,18,"debut",143,0.218579234972678,0.218579234972678,4
"MBDC1398",2187,"Autophagy Database","http://tp-apg.genes.nig.ac.jp/autophagy","no","can't be reached","not_applicable","not_applicable",2011,18,"no",2011,1,18,"debut",139,0.240437158469945,0.240437158469945,4
"MBDC1399",2156,"BGD: Bovine Genome Database","http://BovineGenome.org","yes","not_applicable","unknown","not_applicable",2011,18,"yes",2011,2,22,"debut",141,0.229508196721312,0.229508196721312,4
"MBDC1441",2201,"REPAIRtoire","http://repairtoire.genesilico.pl/","yes","not_applicable","unknown","not_applicable",2011,18,"yes",2011,1,18,"debut",140,0.234972677595628,0.234972677595628,4
"MBDC1066",2063,"DIMA: Domain Interaction MAp","http://webclu.bio.wzw.tum.de/dima/","yes","not_applicable","2010","not_applicable",2011,17,"yes",2008,2,32,"update",145,0.207650273224044,0.162648666023787,4
"MBDC1318",2097,"LocDB","http://www.rostlab.org/services/locDB","yes","not_applicable","unknown","not_applicable",2011,17,"yes",2011,1,17,"debut",146,0.202185792349727,0.202185792349727,4
"MBDC1406",2099,"DbCRID: DataBase of Chromosomal Rearrangements in Human Diseases","http://dbCRID.biolead.org","no","can't be reached","not_applicable","not_applicable",2011,17,"no",2011,1,17,"debut",144,0.213114754098361,0.213114754098361,4
"MBDC1046",2178,"AtPID: Arabidopsis thaliana Protein Interactome Database","http://www.megabionet.org/atpid/","yes","not_applicable","unknown","not_applicable",2011,16,"yes",2008,2,103,"update",147,0.19672131147541,0.416542473919523,3
"MBDC1336",2149,"TRIP: mammalian TRansient receptor potential channel-Interacting Protein","http://www.trpchannel.org","yes","not_applicable","unknown","Examples dates; example of nice version details but no date",2011,16,"yes",2011,1,16,"debut",148,0.191256830601093,0.191256830601093,4
"MBDC1299",2031,"BriX","http://brix.crg.es","no","blank page","not_applicable","not_applicable",2011,15,"no",2011,1,15,"debut",153,0.163934426229508,0.163934426229508,4
"MBDC1300",2200,"BSDB: Biomolecule Stretching Database","http://www.ifpan.edu.pl/BSDB/","yes","not_applicable","unknown","not_applicable",2011,15,"yes",2011,1,15,"debut",155,0.153005464480874,0.153005464480874,4
"MBDC1393",2128,"AmoebaDB","http://AmoebaDB.org","yes","not_applicable","2017","not_applicable",2011,15,"yes",2011,1,15,"debut",152,0.169398907103825,0.169398907103825,4
"MBDC1422",2128,"MicrosporidiaDB","http://MicrosporidiaDB.Org","yes","not_applicable","2017","not_applicable",2011,15,"yes",2011,1,15,"debut",154,0.158469945355191,0.158469945355191,4
"MBDC1434",2039,"PolyQ","http://pxgrid.med.monash.edu.au/polyq","no","can't be reached","not_applicable","not_applicable",2011,15,"no",2011,1,15,"debut",149,0.185792349726776,0.185792349726776,4
