article_id,db_id,resource_name,access,available,unavailable_message,available_update_date,notes,article_year,citations
2630,MBDC1725,Lynx,http://lynx.ci.uchicago.edu,yes,not_applicable,2015,not_applicable,2014,10
2631,MBDC1723,DECIPHER: DatabasE of genomiC varIation and Phenotype in Humans using Ensembl Resources,https://decipher.sanger.ac.uk/,yes,not_applicable,2016,not_applicable,2014,45
2632,MBDC0210,Pfam,http://pfam.sanger.ac.uk/,yes,not_applicable,2016,Other; alt fail http://pfam.janelia.org/ can't be reached; Service Status; Access - Transfer/Redirect; The pfam.sanger.ac.uk website is no longer supported at The Wellcome Trust Sanger Institute. … moved to Xfam via EBI,2014,1359
2633,MBDC1739,Transformer Database,http://bioinformatics.charite.de/transformer,yes,not_applicable,2016,not_applicable,2014,9
2634,MBDC1911,DriverDB,http://ngs.ym.edu.tw/driverdb/,yes,not_applicable,unknown,not_applicable,2014,16
2635,MBDC0516,JASPAR,http://jaspar.genereg.net,yes,not_applicable,2016,not_applicable,2014,373
2636,MBDC1718,AgeFactDB: JenAge Ageing Factor Database,http://agefactdb.jenage.de,yes,not_applicable,2013,not_applicable,2014,8
2637,MBDC1396,ASD: AlloSteric Database,http://mdl.shsmu.edu.cn/ASD,yes,not_applicable,unknown,not_applicable,2014,36
2638,MBDC1694,BacDive: Bacterial Diversity Metadatabase,http://bacdive.dsmz.de,yes,not_applicable,2016,not_applicable,2014,7
2639,MBDC1705,YeastNet,http://www.inetbio.org/yeastnet/,yes,not_applicable,unknown,not_applicable,2014,20
2640,MBDC1681,RADAR: Rigorously Annotated Database of A-to-i RNA editing,http://RNAedit.com,yes,not_applicable,2014,not_applicable,2014,61
2641,MBDC0792,YEASTRACT: YEAst Search for Transcriptional Regulators And Consensus Tracking,http://www.yeastract.com,yes,not_applicable,unknown,not_applicable,2014,72
2642,MBDC1517,Selectome,http://selectome.unil.ch/,yes,not_applicable,2017,not_applicable,2014,14
2643,MBDC1359,AspGD: Aspergillus Genome Database,http://www.aspgd.org,yes,not_applicable,2015,not_applicable,2014,63
2644,MBDC1020,FINDbase: Frequency of INherited Disorders database,http://www.findbase.org,yes,not_applicable,unknown,not_applicable,2014,14
2645,MBDC1727,NHGRI GWAS Catalog,https://www.genome.gov/27529028/,yes,not_applicable,2015,not_applicable,2014,622
2646,MBDC0986,FireDB,http://firedb.bioinfo.cnio.es,no,can't be reached,not_applicable,not_applicable,2014,4
2647,MBDC1421,LSD: Leaf Senescence Database,http://www.eplantsenescence.org/,no,unrelated site redirect,not_applicable,not_applicable,2014,11
2648,MBDC0811,DrugBank,http://www.drugbank.ca,yes,not_applicable,2016,not_applicable,2014,389
2649,MBDC1736,BacMet,http://bacmet.biomedicine.gu.se,yes,not_applicable,2014,not_applicable,2014,21
2650,NAR9269,SEED,http://pubseed.theseed.org/,yes,not_applicable,2017,not_applicable,2014,306
2651,MBDC1747,BNAber: Broadly Neutralizing Antibodies Electronic Resources,http://bNAber.org,yes,not_applicable,unknown,not_applicable,2014,20
2652,MBDC1745,CottonGen,http://www.cottongen.org,yes,not_applicable,2016,not_applicable,2014,23
2653,MBDC0784,Vega: Vertebrate Genome Annotation,http://vega.sanger.ac.uk,yes,not_applicable,2017,not_applicable,2014,18
2654,MBDC1699,POGO-DB,http://pogo.ece.drexel.edu/,yes,not_applicable,unknown,not_applicable,2014,6
2655,MBDC1724,InvFEST,http://invfestdb.uab.cat,yes,not_applicable,2015,not_applicable,2014,13
2656,MBDC0420,BioCyc,BioCyc.org,yes,not_applicable,2016,not_applicable,2014,127
2656,MBDC0114,MetaCyc,MetaCyc.org,yes,not_applicable,2016,not_applicable,2014,127
2657,MBDC1685,LenVarDB,http://caps.ncbs.res.in/lenvardb/,yes,not_applicable,unknown,not_applicable,2014,3
2658,NAR9098,GeneProf Data,http://www.geneprof.org,yes,not_applicable,2014,not_applicable,2014,2
2659,NAR9295,TopPTM,http://topPTM.cse.yzu.edu.tw,yes,not_applicable,unknown,not_applicable,2014,8
2660,NAR9261,RSNPBase,http://rsnp.psych.ac.cn/ ,yes,not_applicable,unknown,not_applicable,2014,36
2661,MBDC1531,canSAR,http://cansar.icr.ac.uk,yes,not_applicable,unknown,not_applicable,2014,30
2662,MBDC1737,IUPHAR/BPS Guide to PHARMACOLOGY,http://www.guidetopharmacology.org,yes,not_applicable,2017,not_applicable,2014,675
2663,MBDC1570,NCBI ClinVar,http://www.ncbi.nlm.nih.gov/clinvar/,yes,not_applicable,2015,not_applicable,2014,353
2664,MBDC1327,PIR PRO: PRotein Ontology,http://proconsortium.org,yes,not_applicable,unknown,not_applicable,2014,21
2665,MBDC1078,GDR: Genome Database for Rosaceae,http:/www.rosaceae.org,yes,not_applicable,2016,not_applicable,2014,44
2666,MBDC0456,PDBe: Protein Data Bank in Europe,pdbe.org,yes,not_applicable,2017,not_applicable,2014,63
2667,MBDC0529,miRBase,http://www.mirbase.org/,yes,not_applicable,2014,not_applicable,2014,914
2668,MBDC1706,EKPD: Eukaryotic Kinases and Phosphatases Database,http://ekpd.biocuckoo.org,yes,not_applicable,2013,not_applicable,2014,13
2669,MBDC1683,HRaP: HomoRepeats and Patterns,http://bioinfo.protres.ru/hrap/,yes,not_applicable,unknown,not_applicable,2014,8
2670,MBDC1742,P-MITE: Plant Miniature Inverted-repeat Transposable Elements,http://pmite.hzau.edu.cn/django/mite/,yes,not_applicable,unknown,not_applicable,2014,19
2671,NAR9255,RiceWiki,http://ricewiki.big.ac.cn,yes,not_applicable,2016,not_applicable,2014,4
2672,MBDC1419,Laminin Database,http://www.lm.lncc.br/,yes,not_applicable,unknown,not_applicable,2014,2
2673,MBDC1134,STITCH: Search Tool for InTeractions of CHemicals,http://stitch.embl.de,yes,not_applicable,unknown,not_applicable,2014,101
2674,MBDC1688,RNA Bricks,http://iimcb.genesilico.pl/rnabricks,yes,not_applicable,2017,not_applicable,2014,14
2675,MBDC1738,SuperPain,http://bioinformatics.charite.de/superpain/,yes,not_applicable,unknown,not_applicable,2014,2
2676,MBDC1148,VIOLIN: Vaccine Investigation and Online Information Network,http://www.violinet.org,yes,not_applicable,unknown,not_applicable,2014,19
2677,MBDC1728,Progenetix,http://www.progenetix.org,yes,not_applicable,2016,"Charming; Honest; Europeans that we are here at the University of Zurich, we have started the migration of our article resource links to Europe PMC. Let's see how it works - if there are glitches, we always have a great fallback option in NCBI's PubMed (also keeping the links).",2014,8
2678,MBDC1245,P3DB: Plant Protein Phosphorylation DataBase,http://p3db.org,yes,not_applicable,unknown,not_applicable,2014,25
2679,MBDC0315,TTD: Therapeutic Target Database,http://bidd.nus.edu.sg/group/ttd/ttd.asp,no,service unavailable,not_applicable,not_applicable,2014,42
2680,MBDC1696,GGBN: Global Genome Biodiversity Network,http://data.ggbn.org,yes,not_applicable,2016,not_applicable,2014,15
2681,MBDC0958,PolymiRTS Database: Polymorphism in microRNA Target Site,http://compbio.uthsc.edu/miRSNP,yes,not_applicable,unknown,not_applicable,2014,61
2682,MBDC0087,MGD: Mouse Genome Database,http://www.informatics.jax.org,yes,not_applicable,2016,not_applicable,2014,107
2683,MBDC0051,WormBase,http://www.wormbase.org/,yes,not_applicable,2017,not_applicable,2014,72
2684,MBDC0255,SCOPe,http://scop.berkeley.edu,yes,not_applicable,2015,"Funding; Honest; SCOPe Funding Alert: SCOPe support from the NIH ended in April 2016. John-Marc Chandonia is the primary maintainer and has continued to develop SCOPe using vacation time. Three proposals to the NIH for continued funding have been unsuccessful. If our current NIH proposal is not funded, SCOPe will shut down permanently in Summer 2017 as Dr. Chandonia will need to seek a new position.",2014,97
2685,MBDC0112,KEGG: Kyoto Encyclopedia of Genes and Genomes,http://www.kegg.jp/,yes,not_applicable,2016,Other; alt good http://www.genome.jp/kegg/,2014,959
2686,MBDC1183,SILVA,http://www.arb-silva.de,yes,not_applicable,2017,"Naming; from Latin silva, forest",2014,73
2687,MBDC1494,IDEAL: Intrinsically Disordered proteins with Extensive Annotations and Literature,http://www.ideal.force.cs.is.nagoya-u.ac.jp/IDEAL/,yes,not_applicable,2016,not_applicable,2014,13
2688,MBDC1677,DPRP: Database of Phenotype-specific Regulatory Programs,http://syslab.nchu.edu.tw/DPRP/,yes,not_applicable,unknown,not_applicable,2014,0
2689,MBDC1689,SMMRNA: Small Molecule Modulators of RNA,http://www.smmrna.org,yes,not_applicable,unknown,not_applicable,2014,8
2690,MBDC1691,RepeatsDB,http://repeatsdb.bio.unipd.it/,yes,not_applicable,2016,not_applicable,2014,23
2691,MBDC0909,Virus Variation Resource,http://www.ncbi.nlm.nih.gov/genomes/VirusVariation/,yes,not_applicable,2016,not_applicable,2014,13
2692,MBDC1676,CollecTF,http://collectf.umbc.edu,yes,not_applicable,unknown,not_applicable,2014,19
2693,MBDC1704,JGI MycoCosm,http://jgi.doe.gov/fungi,yes,not_applicable,2017,not_applicable,2014,108
2694,MBDC1250,DOOR: Database for prOkaryotic OpeRons,http://csbl.bmb.uga.edu/DOOR/ ,yes,not_applicable,unknown,not_applicable,2014,28
2695,MBDC1458,EMBL-EBI BioSD: BioSample Database ,http://www.ebi.ac.uk/biosamples,yes,not_applicable,unknown,not_applicable,2014,4
2696,MBDC1717,ExoLocator,http://exolocator.eopsf.org,no,related generic reseach institution site redirect,not_applicable,not_applicable,2014,5
2697,MBDC1733,CellFinder,http://www.cellfinder.org,yes,not_applicable,2015,not_applicable,2014,4
2698,MBDC1714,WormQTLHD,http://www.wormqtl-hd.org,yes,not_applicable,unknown,not_applicable,2014,9
2699,MBDC0002,EMBL-EBI ENA: European Nucleotide Archive,http://www.ebi.ac.uk/ena,yes,not_applicable,2016,not_applicable,2014,16
2700,MBDC1711,IMPC: International Mouse Phenotyping Consortium Web Portal,http://www.mousephenotype.org,yes,not_applicable,2017,not_applicable,2014,48
2701,NAR9161,MBDC: Molecular Biology Database Collection,http://www.oxfordjournals.org/nar/database/c/,yes,not_applicable,unknown,not_applicable,2014,43
2702,MBDC1548,EMBL-EBI ChEMBL,https://www.ebi.ac.uk/chembl,yes,not_applicable,2016,Disambiguation; different from ChEBI,2014,259
2703,MBDC1716,LGR: Locus Reference Genomic,http://www.lrg-sequence.org/,yes,not_applicable,unknown,not_applicable,2014,17
2704,MBDC1698,MetaRef,http://metaref.org,yes,not_applicable,unknown,not_applicable,2014,14
2705,MBDC1294,EMBL-EBI Gene Expression Atlas,http://www.ebi.ac.uk/gxa,yes,not_applicable,2016,not_applicable,2014,114
2706,MBDC0003,NCBI Genbank,www.ncbi.nlm.nih.gov,yes,not_applicable,2017,not_applicable,2014,128
2707,MBDC1521,FunCoup: Functional Coupling,http://FunCoup.sbc.su.se,yes,not_applicable,2014,not_applicable,2014,38
2708,MBDC1321,NGSmethDB,http://bioinfo2.ugr.es/NGSmethDB,yes,not_applicable,2016,not_applicable,2014,6
2709,MBDC0472,Gene3D,http://gene3d.biochem.ucl.ac.uk,yes,not_applicable,2016,not_applicable,2014,28
2710,MBDC1741,GoMapMan,http://www.gomapman.org,yes,not_applicable,unknown,not_applicable,2014,14
2711,NAR9115,GSAD: Genome Size in Asteraceae Database,http://www.asteraceaegenomesize.com,yes,not_applicable,2013,not_applicable,2014,11
2712,MBDC0318,Uniprot: Universal Protein Resource,http://www.uniprot.org,yes,not_applicable,2017,not_applicable,2014,657
2713,MBDC1684,IPfam,http://ipfam.org,yes,not_applicable,2013,not_applicable,2014,50
2714,MBDC0867,SIMAP: SImilarity MAtrix of Proteins,http://mips.gsf.de/simap/,yes,not_applicable,2015,not_applicable,2014,5
2715,MBDC0812,EMAGE: Edinburgh Mouse Atlas of Gene Expression,http://www.emouseatlas.org/emage,yes,not_applicable,2016,not_applicable,2014,28
2716,MBDC0331,MODBASE,http://salilab.org/modbase,yes,not_applicable,2013,not_applicable,2014,39
2717,MBDC1726,NECTAR: Non-synonymous Enriched Coding muTation Archive,http://nectarmutation.org,yes,not_applicable,2014,not_applicable,2014,0
2718,MBDC1695,EMBL-EBI Metagenomics,https://www.ebi.ac.uk/metagenomics/,yes,not_applicable,unknown,not_applicable,2014,33
2719,MBDC0272,NDB: Nucleic Acid Database,http://ndbserver.rutgers.edu,yes,not_applicable,unknown,not_applicable,2014,23
2720,MBDC0612,Reactome,http://www.reactome.org,yes,not_applicable,2017,not_applicable,2014,368
2721,MBDC0316,UCSC Genome Browser Database,http://genome.ucsc.edu,yes,not_applicable,2017,not_applicable,2014,332
2722,MBDC1131,SelenoDB,http://www.selenodb.org,yes,not_applicable,unknown,not_applicable,2014,7
2723,MBDC1674,UORFdb: upstream Open Reading Frame database,http://cbdm.mdc-berlin.de/tools/uorfdb,yes,not_applicable,2013,Access - Transfer/Redirect; redirect,2014,18
2724,MBDC1678,OnTheFly,http://bhapp.c2b2.columbia.edu/OnTheFly/index.php,yes,not_applicable,2015,not_applicable,2014,9
2725,MBDC0071,FlyBase,http://flybase.org,yes,not_applicable,2016,not_applicable,2014,187
2726,MBDC1000,PATRIC: PathoSystems Resource Integration Center,http://www.patricbrc.org,yes,not_applicable,2017,not_applicable,2014,144
2727,MBDC1709,CR: Chromatin Regulator Cistrome,http://compbio.tongji.edu.cn/cr,yes,not_applicable,unknown,Other; alt good http://cistrome.org/cr/,2014,10
2728,MBDC0391,NCBI Reference Sequences: RefSeq,http://www.ncbi.nlm.nih.gov/refseq/,yes,not_applicable,2017,not_applicable,2014,312
2729,MBDC1732,PPD: Plasma Proteome Database,http://www.plasmaproteomedatabase.org/,yes,not_applicable,unknown,not_applicable,2014,64
2730,MBDC0015,GXD: mouse Gene Expression Database,http://www.informatics.jax.org/expression.shtml,yes,not_applicable,2016,not_applicable,2014,36
2731,MBDC1423,miRTarBase,http://mirtarbase.mbc.nctu.edu.tw/,yes,not_applicable,2015,not_applicable,2014,259
2732,MBDC1211,CAZy: Carbohydrate-Active EnZymes database,http://www.cazy.org/,yes,not_applicable,2016,not_applicable,2014,739
2733,MBDC1447,StarBase,http://starbase.sysu.edu.cn/,yes,not_applicable,2013,not_applicable,2014,215
2734,MBDC1119,ppdb: plant promoter database ,http://ppdb.agr.gifu-u.ac.jp,yes,not_applicable,2015,not_applicable,2014,13
2735,MBDC1697,LPSN: List of Prokaryotic names with Standing in Nomenclature,http://www.bacterio.net,yes,not_applicable,2017,not_applicable,2014,199
2737,NAR9078,Ensembl Genomes,http://www.ensemblgenomes.org,yes,not_applicable,2016,not_applicable,2014,97
2738,MBDC0001,DDBJ: DNA Data Bank of Japan,http://www.ddbj.nig.ac.jp,yes,not_applicable,2016,not_applicable,2014,22
2739,MBDC0790,TCDB: Transporter Classification Database,http://www.tcdb.org,yes,not_applicable,unknown,not_applicable,2014,122
2740,MBDC1563,SubtiWiki,http://subtiwiki.uni-goettingen.de/,yes,not_applicable,unknown,not_applicable,2014,26
2741,NAR9200,NPInter,http://www.bioinfo.org/NPInter,yes,not_applicable,2015,not_applicable,2014,31
2742,MBDC1068,eggNOG: evolutionary genealogy of genes: Non-supervised Orthologous Groups,http://eggnog.embl.de,yes,not_applicable,2015,not_applicable,2014,126
2743,MBDC0995,MPD: Mouse Phenome Database,phenome.jax.org,yes,not_applicable,2017,not_applicable,2014,30
2744,MBDC1325,PED: Pancreatic Expression Database,http://www.pancreasexpression.org,yes,not_applicable,2013,not_applicable,2014,11
2745,MBDC1713,TISdb: Translation Initiation Site database,http://tisdb.human.cornell.edu,yes,not_applicable,unknown,not_applicable,2014,19
2746,MBDC1306,CPLM: Compendium of Protein Lysine Modifications,http://cplm.biocuckoo.org,yes,not_applicable,unknown,Naming; started as CPLA: Compendium of Protein Lysine Acetylation,2014,29
2747,MBDC1748,SAbDab,http://opig.stats.ox.ac.uk/webapps/sabdab,yes,not_applicable,unknown,not_applicable,2014,28
2748,MBDC0166,GPCRDB: G Protein-Coupled Receptor Database,http://www.gpcr.org/7tm/,yes,not_applicable,2016,not_applicable,2014,51
2749,MBDC1712,Manteia,http://manteia.igbmc.fr,yes,not_applicable,2016,not_applicable,2014,11
2750,MBDC0911,NCBI CCDS: Consensus Coding Sequence Database,http://www.ncbi.nlm.nih.gov/CCDS/,yes,not_applicable,2016,not_applicable,2014,52
2751,MBDC1267,CentrosomeDB,http://centrosome.cnb.csic.es,yes,not_applicable,unknown,not_applicable,2014,11
2752,MBDC1675,BloodChIP,http://www.med.unsw.edu.au/CRCWeb.nsf/page/BloodChIP,yes,not_applicable,2013,not_applicable,2014,12
2753,MBDC0413,ArchDB,http://sbi.imim.es/archdb,yes,not_applicable,2014,not_applicable,2014,12
2754,MBDC1735,AVPdb: Antiviral Peptides Database,http://crdd.osdd.net/servers/avpdb,yes,not_applicable,unknown,not_applicable,2014,19
2755,MBDC1703,LoQAtE: Localization and Quantitation ATlas of yeast proteomE,http://www.weizmann.ac.il/molgen/loqate/,yes,not_applicable,unknown,not_applicable,2014,11
2756,MBDC0243,RDP: Ribosomal Database Project,http://rdp.cme.msu.edu/,yes,not_applicable,2016,Naming; on changing host institutions it became RPD II but data carried over…,2014,363
2757,MBDC0391,NCBI Reference Sequences: RefSeq,http://www.ncbi.nlm.nih.gov/genome,yes,not_applicable,unknown,not_applicable,2014,97
2758,MBDC1710,KBDOCK,http://kbdock.loria.fr/,yes,not_applicable,unknown,not_applicable,2014,8
2759,MBDC0278,EMBL-EBI PDBsum,http://www.ebi.ac.uk/pdbsum,yes,not_applicable,2017,not_applicable,2014,96
2760,MBDC1362,SMPDB: Small Molecule Pathway Database ,http://www.smpdb.ca,yes,not_applicable,unknown,not_applicable,2014,30
2761,MBDC0270,NCBI MMDB: Molecular Modeling DataBase,http://www.ncbi.nlm.nih.gov/Structure,yes,not_applicable,2016,not_applicable,2014,34
2762,MBDC0633,3did: 3D Interacting Domains,http://3did.irbbarcelona.org,yes,not_applicable,2016,not_applicable,2014,42
2763,MBDC0875,TreeFam,http://www.treefam.org,yes,not_applicable,2013,not_applicable,2014,25
2764,MBDC1679,TFBSshape: Transcription Factor Binding Sites ,http://rohslab.cmb.usc.edu/TFBSshape/,yes,not_applicable,unknown,not_applicable,2014,41
2765,NAR9197,NCBI PubChem BioAssay,http://pubchem.ncbi.nlm.nih.gov,yes,not_applicable,unknown,not_applicable,2014,79
2766,MBDC1708,SFLD: Structure Function Linkage Database,http://sfld.rbvi.ucsf.edu/,yes,not_applicable,unknown,Examples dates; database that lived before the publication date and is updated,2014,54
2767,MBDC1117,PlantTFDB: Transcription Factors DataBase,http://planttfdb.cbi.pku.edu.cn,yes,not_applicable,2016,Disambiguation; PlantTFDB: Transcription Factors DataBase and PlnTFDB: Plant Transcription Factor Database are different,2014,198
2768,NAR9175,MIntAct,http://www.ebi.ac.uk/intact,yes,not_applicable,unknown,not_applicable,2014,189
2769,MBDC1898,SATPdb: Structurally Annotated Therapeutic Peptides database,http://crdd.osdd.net/raghava/satpdb/,yes,not_applicable,unknown,not_applicable,2015,2
2770,MBDC0543,Helminth.net,http://www.helminth.net,yes,not_applicable,unknown,Naming; new moniker for a collection of databases: Nematode.net and Trematode.net.,2015,15
2771,MBDC0073,HGNC Genenames.org,http://www.genenames.org,yes,not_applicable,2017,not_applicable,2015,97
2772,MBDC1151,Xenbase,http://www.xenbase.org,yes,not_applicable,2017,not_applicable,2015,34
2773,NAR9161,MBDC: Molecular Biology Database Collection,http://www.oxfordjournals.org/nar/database/a/,yes,not_applicable,unknown,not_applicable,2015,26
2774,MBDC1801,BCCTBbp: Breast Cancer Campaign Tissue Bank bioinformatics portal,http://bioinformatics.breastcancertissuebank.org/,yes,not_applicable,unknown,not_applicable,2015,3
2775,MBDC0297,NCBI Taxonomy,http://www.ncbi.nlm.nih.gov/taxonomy,yes,not_applicable,unknown,not_applicable,2015,18
2776,MBDC1530,Disease Ontology,http://www.disease-ontology.org,yes,not_applicable,2016,not_applicable,2015,46
2777,MBDC0602,NCBI Viral Genomes,http://www.ncbi.nlm.nih.gov/genome/viruses/,yes,not_applicable,unknown,not_applicable,2015,13
